2025-07-21T13:28:43.771Z,769.86,771.07,-1.00,0.00,0.158,1000
2025-07-21T13:28:48.365Z,769.86,771.02,0.00,-1.00,0.151,1000
2025-07-21T13:29:24.708Z,769.86,771.10,0.00,-1.00,0.162,1000
2025-07-21T13:29:26.405Z,769.86,771.22,-1.00,0.00,0.177,1000
2025-07-21T13:29:38.440Z,769.86,771.30,-0.97,0.00,0.187,1000
2025-07-21T13:29:38.801Z,769.86,771.32,0.00,-1.00,0.19,1000
2025-07-21T13:29:43.272Z,769.86,771.44,0.00,-0.98,0.206,1000
2025-07-21T13:29:45.700Z,769.86,771.49,0.00,-0.93,0.212,1000
2025-07-21T13:29:46.960Z,769.86,771.56,0.00,-0.93,0.221,1000
2025-07-21T13:29:49.066Z,769.86,771.66,-0.99,0.00,0.234,1000
2025-07-21T13:29:49.826Z,769.86,771.80,0.00,-1.00,0.252,1000
2025-07-21T13:29:51.825Z,769.86,771.88,0.00,-0.89,0.262,1000
2025-07-21T13:30:06.574Z,769.86,772.10,-0.94,0.00,0.291,1000
2025-07-21T13:30:07.668Z,769.86,772.11,-0.94,0.00,0.292,1000
2025-07-21T13:30:32.772Z,769.86,772.27,-0.96,0.00,0.312,1000
2025-07-21T13:30:36.756Z,769.86,772.29,-0.98,0.00,0.314,1000
2025-07-21T13:30:40.543Z,769.86,772.30,-0.77,0.00,0.316,1000
2025-07-21T13:30:43.937Z,769.86,772.31,-0.71,0.00,0.317,1000
2025-07-21T13:30:46.254Z,769.86,772.42,0.00,-0.23,0.332,1000
2025-07-21T13:30:48.177Z,769.86,772.92,0.00,-0.89,0.397,1000
2025-07-21T13:30:50.216Z,769.86,773.48,0.00,-0.59,0.468,1000
2025-07-21T13:30:51.303Z,769.86,773.46,0.00,-0.59,0.465,1000
2025-07-23T10:15:25.869Z,789.16,789.37,0.00,-1.00,0.026,1000
2025-07-23T10:15:28.790Z,789.16,789.42,-0.80,0.00,0.033,1000
2025-07-23T10:15:30.612Z,789.16,789.58,-0.75,0.00,0.052,1000
2025-07-23T10:15:31.336Z,789.16,789.75,-0.98,0.00,0.075,1000
2025-07-23T10:15:32.555Z,789.16,789.76,-0.99,0.00,0.075,1000
2025-07-23T10:15:34.380Z,789.16,789.76,-0.99,0.00,0.075,1000
